CHROM	GeneStart	GeneEnd	TargetID	GeneName	GTEX-111FC	GTEX-1128S	GTEX-117XS	GTEX-117YW	GTEX-1192X	GTEX-11DXY	GTEX-11EI6	GTEX-11EMC	GTEX-11GS4	GTEX-11GSO	GTEX-11GSP	GTEX-11NUK	GTEX-11TTK	GTEX-11TUW	GTEX-11WQK	GTEX-11ZUS	GTEX-12WS9	GTEX-12WSA	GTEX-12WSF	GTEX-12WSH	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-1313W	GTEX-131XW	GTEX-131YS	GTEX-132Q8	GTEX-13FHO	GTEX-13G51	GTEX-13IVO	GTEX-13JVG	GTEX-13NYC	GTEX-13NYS	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PL6	GTEX-13PVQ	GTEX-13QIC	GTEX-13QJC	GTEX-13S7M	GTEX-13VXU	GTEX-13X6J	GTEX-13X6K	GTEX-145MF	GTEX-145MH	GTEX-147GR	GTEX-14A5I	GTEX-14BIL	GTEX-14BIM	GTEX-14BIN	GTEX-14BMV	GTEX-14C39	GTEX-14C5O	GTEX-14DAQ	GTEX-14JG1	GTEX-14JIY	GTEX-14LZ3	GTEX-14PJM	GTEX-15EO6	GTEX-15ER7	GTEX-15G19	GTEX-15RJE	GTEX-15SHU	GTEX-15UF6	GTEX-16GPK	GTEX-16XZZ	GTEX-16YQH	GTEX-16Z82	GTEX-17EVP	GTEX-17EVQ	GTEX-17F97	GTEX-17HHY	GTEX-17HII	GTEX-17JCI	GTEX-17MF6	GTEX-183WM	GTEX-1A3MX	GTEX-1A8G6	GTEX-1A8G7	GTEX-1AX9I	GTEX-1B8L1	GTEX-1B8SF	GTEX-1B8SG	GTEX-1CB4H	GTEX-N7MT	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-OXRN	GTEX-PVOW	GTEX-PWO3	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-RNOR	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X4XX	GTEX-XMD1	GTEX-Y111	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZYFD	GTEX-ZYY3	GTEX-ZZPT
1	196621008	196716634	ENSG00000000971.11	CFH	-2.6439477735486	-2.33053783090269	-2.79802580467506	16.2205187817482	-0.9352791307257159	-1.8669554564688104	-1.42032246501075	-1.1954614337515101	-3.6807943511839802	-1.3986888392428702	-2.1395839077726	-1.9819735470487296	-0.388627462471327	1.62267349913927	-1.1501173850579198	-0.7369922749844691	-2.2557185922640897	2.5752392097006203	-3.386835457082709	-1.53937105014143	-0.9410284359081228	-3.03328736523656	-2.78476608713821	-0.8037220214915178	-2.6779093519405897	-1.9783099713301104	-3.4387107906245897	6.8289224949349	-1.54414812817904	-3.75701418844845	-0.680642491796739	16.672006857400802	0.0967499096489268	0.14758697285109101	-3.2025816438050496	-0.8560192865455	-1.4332463900289398	1.18128057188233	-2.41383038303408	-1.10374013372735	-2.57891260177306	-1.6524515412573897	-1.2267159364191005	-1.5462528572661105	-1.44611230634101	-0.289148866668108	-2.36693002201837	-2.49977772437415	2.7282765630315797	-1.8742735225616598	-2.2325186622100097	-3.84095453365709	-1.5443132123201102	-0.955398116371539	-1.4146086203733799	10.917635595847	-1.86229225944504	1.13008574673624	-0.854012481998506	2.90386001014768	-1.2931788349845	-0.8407228335405269	-2.86136291614641	-3.1622019854428305	0.0522737335793985	1.4834460379041001	-0.00113903442574406	10.255477118105805	0.830156125214352	-0.947672392416144	-2.72963265698991	0.0956299474008719	0.6368485644791609	-1.48027781753012	0.0270475254326355	-0.651483473614901	0.8834132071061399	-2.7154802144931605	-0.394768964082719	-3.92978812626266	2.60166623305273	0.6432803915144979	-0.6762014248358621	-0.312332010914125	0.21716618512222802	-2.07302164640756	-2.17504014095236	-2.208227585297509	-0.684032356532439	2.30586129344235	2.6349086297605298	10.783535592838	4.446204905135	2.42631119949304	-2.16870288032646	-0.45050225242230296	0.12481622865080999	-0.0830234957159716	1.9917454195171398	1.55697662799503	-1.68188918613829	-0.47333536129010295	-2.6263140532057796	0.4720925307722779	0.217710871125572	-1.29831847035113	-2.9106758200391	-2.86462340584935	1.04193909754023	-1.3737449667214001	-2.2814957881964504	-0.4457742351662129	1.33109874388442	-2.7762209259166197	39.5956541348303	-1.7245339708823502	-2.41112964145566	-1.66454383121593	-3.3836531554641	-1.8821904232481599	-2.00027236696496	-3.28544908991709	-2.39116771624705	-1.05356883232099	-2.51756437989783	-0.0599852744394263	15.696004437163902	-1.74799435924405
1	24683489	24743424	ENSG00000001460.13	STPG1	0.431931215450724	0.215042812360945	0.8121541622517	-1.8696705127593505	0.49620254524824897	0.34382875318773903	-0.5699107815471011	-0.18206582286757605	0.0327723152098001	0.192330870322408	-1.02508778546544	0.20870240216620692	-0.7334075502586949	-1.68149951582293	-1.21053419128688	0.121559967831631	0.233815396144812	-1.17229962801632	1.1168543974821499	0.213721545022583	-0.16428778366675198	0.745377647356204	0.5860045548295041	-0.187950402040845	0.787076770518836	-0.8975148606839458	0.7086346289777941	0.6769450950095249	0.196448265050334	0.19828150494105	-0.918982230748668	-0.786806747203146	1.5968673363786199	1.19827331294818	0.0678782785695461	0.3388092387052751	-0.2186858258359861	-0.7963792792873292	0.293114500706625	-0.746261476908732	0.516715820613655	0.24507356232657496	-0.9509219999529142	0.382585540818673	-1.4099249249289298	-0.339084518221583	0.55178088639292	-0.422130543547915	-0.557910956301331	0.12096978524574699	0.5136204019334659	-0.8954319771443051	-0.0128611182056278	-0.280149365507144	1.54587214675332	0.4140978973615049	0.574906774923865	-0.27180556644194603	0.46078568084760907	0.462225773028581	0.47169695933556394	0.738698933268792	0.0901385181386506	-0.00702245428612728	0.8258800511529659	-0.875087486756514	0.5905630182757071	-1.1771641717147299	0.23531293393955105	-0.8871389248870408	-0.920704377315979	-0.4093521751330729	-0.655635372989158	-0.284241676084604	-0.719427950765256	-0.645174994960806	0.879052597458807	0.5000324338902079	-0.53059303754773	0.605378793323691	-1.76680987827166	-0.20450322582360506	0.00752006880626954	-0.684262711990062	-1.12677011067095	0.4314077828887341	0.672573660888067	0.115622049820596	-1.66283013273936	-0.0458560631640137	0.598481492702302	-0.0850864975503912	0.271856884589755	-0.5778468558588641	0.0467856786750993	0.7790125211637341	-0.6775321721983871	-0.0708443984525258	-0.594680806046251	-0.0755211642666563	0.572097564514793	0.0108610107772866	0.350853353700886	-0.120620143046989	1.24561110435665	1.02780664674171	0.49725284364057704	0.6103593328201911	-0.258066881497223	0.4941420646159671	0.776425207532543	1.15887274929983	0.298429653318594	0.705579714749129	-1.0506939691193	-0.155397700669201	0.2456391120614489	0.7375260780554871	0.159472568928759	0.257460915058908	-0.16988346365218301	-0.7255405545984951	0.25885114361185896	0.25930237073068	0.570626633836555	-0.0606163153358822	-0.409086027256729	0.237110825714445
1	24745781	24799466	ENSG00000001461.12	NIPAL3	6.807123030185619	-1.86654780161592	-0.600048818434286	-7.60618090269179	6.88621980115924	0.4491963469657779	-3.6747119563063597	-3.1150149780909904	4.551049927732	-2.5728021414969198	-4.31271210226177	-2.1714041236448796	-3.91106959965495	1.36792999260569	-5.07954597428955	0.5233434519302349	-0.609427534010014	2.9169792282174902	0.41034906547808	-2.2380294821400897	-3.3290923451683803	3.8924612329741097	6.5580970230356215	-3.27375534272025	5.3380621372327	-5.44154316842922	-1.33747211530423	-2.36204853307566	3.9305190328562496	18.2901093749274	-4.64985459588839	-4.89648346394003	0.210079493738106	-1.71988153867397	-2.04045955790992	-0.9760598721096579	1.08076491384931	-0.8375938683725551	2.18193904652368	-4.69524071564138	4.15896526244407	-1.08099865375953	0.8083590776244458	-1.6734258563308502	33.0150748828231	-4.4656998572652	0.8849218811191351	-2.43754608726346	-3.35020753248869	0.314194063639471	-0.9454313348706679	0.4198373515678739	-1.89690507016541	-2.12863136587072	1.16964238436744	-0.347576316271928	-0.42677987523071104	-1.64488633715917	-2.50776110490879	-0.855814093460355	-0.4897581724686129	0.141469843923485	-2.4897999944755296	-2.12227865714689	-1.3258760137648895	-3.2052882634312403	-2.7555753420639104	-6.03068717267333	-0.246319948113947	-3.57602700391356	-4.81524273630466	-1.95749853822767	-0.679937159967221	-3.2935565786128698	-4.03178475931747	-2.46326249762118	-0.17262569480411902	0.502949517250284	-2.6704433282871096	0.299412547867076	-0.344473352211923	-0.25431115428209	5.09602276543258	-4.92847907828875	-4.1073953972031	1.715604378309	1.47876260109027	-1.16519871652378	-5.993198434775668	-2.1672071936681	9.91456740913248	1.7072213699512	5.30145764401716	-3.74042635032901	-1.6647200893702	2.49457562294319	-3.6343085648938094	2.18513461845971	0.183786201851616	0.4213560423594671	3.2807986003532004	3.3627826975706805	0.9087643411086079	-0.5192238972943339	1.33422517723339	2.0522599616018398	-0.383902053363209	7.1456594709719	4.13318643391056	4.23361698265282	2.09954433928971	1.9430266897024	-0.646390081663379	1.0029813099068001	-4.8681930016613	-2.41943507550877	-1.1949818666681398	3.64939372120817	-0.9706076971062852	-0.111821992907021	-1.07523386051478	-4.67552741000092	-1.95282268305529	-0.4021653887512921	-2.9313829556225004	-0.6028566029864201	-3.7616572826758796	21.1667477683423
1	23345941	23410182	ENSG00000004487.11	KDM1A	0.200081084035932	0.361254893784649	3.00278860824991	-8.28213488535987	4.03069792856473	3.311097273685009	-2.78391392955957	-2.7063273318964702	0.9963857037586641	2.49060531477083	-3.61460472031799	1.7126831284970099	-3.96088195682316	-6.625746857858981	-1.17163686683531	-0.512509222114985	2.30184457487775	-5.18695722055743	3.6292976519688795	-1.76348242674106	0.35601888513423396	2.93177333964751	3.1146903964874397	1.04424313026939	1.7236360449698	-4.0055912968634395	1.97761629184091	4.57118722538917	2.63216124290118	-2.2122454896990202	-4.12633919803548	-3.2131306805730597	5.17882112642987	4.9229962522487405	0.7291812857256609	-0.29905528867910197	1.98302052041618	-1.5439967366636398	2.38483294759832	-4.76812463907157	1.23402655799246	0.237920213052883	-3.92515203267797	1.74972982068066	-9.015593057307733	-0.625798045157563	2.55198930532457	-3.19660561817218	-3.79552712709043	1.1334658410886005	2.8561270646771098	-6.012726481705822	0.6970923286288621	-2.61184233658135	5.09438694155924	-0.8236016753123729	4.64076192320812	1.77077492533387	2.73393344780748	2.59083871927378	1.74418021031037	4.02704510658256	-0.500547321128523	1.4007885142052998	5.5852044213597	-4.075939351450399	1.27083937423756	-2.73861743090826	0.0374432368365228	-4.734553529596259	-4.55811860390856	1.59072382030249	-2.74725160244348	-1.8399696570332802	-5.20729878534046	-3.04363667274311	3.6471194515753598	2.7008800387101	-1.5559456067205302	3.2051748057280296	-7.3281023206057405	-0.764747386095215	3.41298732857231	-3.3451901220147504	-5.5737383273362395	0.3740509645019871	-1.24566819748879	-0.979315320580285	-9.753675905312633	0.0761880957665559	-1.4515153754069499	-0.526945673997371	1.25486951514338	3.764498955932541	-0.914888487057672	2.11608068115307	-3.32937273714282	-0.134012348672415	2.02389134382958	6.168465171002821	3.59658403741477	1.5538238702048002	3.7301271345806097	-1.7106312007823101	0.6856092927711429	1.20383387399506	3.915105518134681	3.3563568384250804	-0.24337510530109	1.32198849272556	1.6214852606279901	0.693765259822831	1.9134863078209297	3.48909330831016	-3.6110001936060696	-1.5315396036768705	-1.9326507541809697	1.99067697161318	0.6040188937117211	-0.397403697497878	-1.71614616560305	-2.5537073847989	-1.04091463596502	2.7571688036324797	2.7894691084431202	0.502308762432814	0.7010829499497421	4.16556696580513
1	24104895	24114722	ENSG00000057757.5	PITHD1	4.76711061673307	3.37365350874306	10.526040521306	-34.275609912460496	7.46904496668743	22.8876350656246	-8.86402532847284	-10.210821028629802	-2.7115568677876802	3.80107773684542	-17.483479304123097	6.5139907875682415	-12.1550469177444	-23.4982115171425	-9.15410026430882	4.16770031757012	4.0903726121907	-21.407010735626802	18.4828825910853	-4.93028950198478	-1.3906916037883401	10.5510840577903	9.79395168976518	0.0610437158015354	12.288216345390198	-15.3148470765558	15.8820084608555	9.77485907377105	9.11339801222842	-2.14226131203242	-19.41511740411	-17.0501324302071	20.201434364844197	13.938151283859902	8.09113008009257	6.72042800007893	11.789366299179699	-9.09930129623853	2.88190119789118	-22.3316185213978	4.49986055408295	-3.85831858988063	-10.9813499242839	-3.85238070282004	-21.3363831292894	-6.8734742579358805	6.77719271383456	-0.864949769984383	-6.176186177994009	-7.3520179591760195	15.6634184232017	-19.0115282735569	-3.802018621387061	-12.213387550738402	16.7086267965962	6.174018418741468	18.2020083350693	-9.855682502595359	12.3000741255743	8.78381377363492	4.36540535827568	11.6144629818734	-2.5000969914682702	8.96639464536891	28.6095250401984	-10.482737345310195	3.8509646198336696	-17.9445707728595	2.77100884007378	-15.740233554064801	-16.9203587030411	-4.38111625827263	-15.334389992325196	-8.18380606279743	-8.725793086318161	-10.0074766085285	12.365800319575	6.7262412324852585	-5.38792879045328	19.025382602804	-28.1209795942977	-10.107980719847902	15.3174245210164	-18.4642869386793	-21.630099283714298	6.72765876233102	9.99647491902385	3.03280898207543	-30.692946345857106	-1.32655890637367	-8.9267005397625	-3.32207563264188	-2.4843847807102404	11.2130334620332	-9.194593814432213	9.17824151611851	-14.5403334609693	-5.7491759786825005	-1.94231709462105	9.202730047269661	15.7327175977726	5.72745990400242	2.4342887032004197	1.9765735649832201	7.27731107461975	7.250525333513651	5.35736017386798	18.222812041549002	0.504546795205947	12.9259847345367	19.8183369399345	12.374596015496302	9.81883757895433	11.316004513924101	-25.8539446233883	-4.70779449776005	7.25251589848791	10.7068746896869	3.83052345697989	12.1721300173254	-6.633492114143291	0.313371289225732	-0.331122014046309	4.72769320647774	5.89329763293667	5.97586442831535	-3.6348158491462703	0.0352309487756897
1	111743393	111786062	ENSG00000064886.9	CHI3L2	-11.965021682383304	-8.44565814154409	-0.831083562943522	-2.48194737736714	0.853184625188585	-1.27101772528693	0.340931980176286	-3.2556325932927	-0.18238296460782397	-4.03062704192679	-3.8949326627659797	-1.3693553827989098	-3.54245419528807	3.20853023832225	0.389996516971239	2.99260811984154	31.5312442516078	-0.938648718098479	0.0882672296638699	-1.9061487158450001	-0.3931974772187071	-4.98873091328201	0.911191611967552	-0.590171966773131	-6.0632836884620795	-5.10636970956534	-6.1023879146526205	2.90287947648764	-3.5882259520373196	-0.4643422463494271	0.7857171195087159	-2.6175081752420497	3.44918935644437	3.6247688487077414	-4.56368130871652	2.51057092775872	-0.32397684112594394	-2.980602416927681	2.0723647466906003	-0.204004321542245	0.858451638045307	-8.84935190449683	-1.31155427119398	-4.49464582312401	-3.9307331926957594	-4.23553519716409	-1.49677332007733	-0.744926862234322	-3.87523163652941	-2.61609633799202	-3.05742276984908	-4.238308099788339	-1.90095380963611	-1.3666338383467298	7.61860719817545	-4.6842229125725305	0.3597025616491839	0.8718905298489201	9.17640368512702	-2.83149614774945	-0.263939248152871	0.23021204840189105	20.3161440833012	-4.557246103494969	3.2109392335543703	-5.0716549082861695	0.323853558730396	-1.01966928165366	-19.404245681330305	-5.09887671890497	-1.7170890596497699	-2.30984151997575	-0.320943474661268	-0.8701519631981041	0.9696656099218428	0.569050314679992	0.13522678726081802	-2.05989112075136	0.683177539464847	-6.917597408943781	0.978471524698274	-4.16925745431827	2.9275899861754797	-1.86925076656946	-1.90212121738852	-3.74950320977561	-2.20507673926493	0.0669142050359935	1.3766630191386202	7.695131056547098	1.00302056358756	3.06976135398867	26.0930900175489	106.557497088901	-0.5442598026999821	-2.33039917259298	-4.795339271630018	-2.2057812767304905	2.6943365005405404	0.10031358668862	-6.45788604897183	-4.33398888376579	-3.73711351826626	-2.71027270801771	0.747895218191046	1.69394984271649	-4.06634350494079	-0.9225869337917352	2.91523093136456	1.10040069859298	1.2363524010767	-3.4023023214637	0.28317579709249896	-6.44118619920686	3.6697834404399705	-0.264051365737767	-1.2418607955951	-4.30849932423012	-4.9284802684205005	2.49096691650079	-1.5173530264218	-5.89830814376254	-1.81035443649195	-1.28393070363424	-5.95212325928679	0.36240918796019705	-3.65300139183973	-0.000665120972074718
1	22379120	22419437	ENSG00000070831.11	CDC42	2.48005184413923	-2.5819570661636297	1.1229053689106	-6.717426260622281	1.9285816336533501	10.5945884493957	-2.96443124208276	-3.46106412392869	-1.29201114615073	-2.06539732094972	-5.1599594508196	5.36304490602741	-3.4995343410008597	-7.3631917552668	2.5554278190800197	1.92185166072027	-3.0599248647271096	-7.8050119076922595	2.27094661658305	-5.90309980698249	-7.45504017777838	2.62088857997887	4.80967535809455	3.90521272134746	3.4990620365278597	-5.94635398187389	3.9406296888287597	4.31625022987775	6.95783978889717	6.658686815379231	-7.23945313757598	-0.746080208818375	3.3147225568024803	1.41594396286715	1.86024636688684	-2.25176385057837	4.3022275335086295	1.95951045911288	3.36524335816042	-6.850342222346491	3.48973818090764	-2.7827664317668996	-1.91120874241712	-0.42655196486654795	-10.7074069617898	-2.9629021172379	3.57532928277587	0.4035139181850601	-2.3443043067618503	-3.2120949376657797	4.35311670481056	-9.772645808224311	-3.9541029548573	-8.31385750041248	3.0890719843855	1.2437414043434498	8.02184665425362	-6.587123005683218	6.03494815843445	6.28451770463395	2.06260166995634	2.62287991884539	-2.02623871130546	3.7547484699785603	4.40769247163063	-0.0370641086279288	-4.07399639994549	3.2766350828477595	-6.93370586774837	-8.93527828582387	-5.8190905149870895	-1.8187133064143401	-6.35932676829134	-0.15356495189634306	-9.004740144809778	-2.99918865888263	2.2170190439992004	6.19760681800467	-3.1667186169592796	4.34186983904732	-10.102869642607802	-1.82493913931824	4.83987246963091	-6.974447336759219	-7.1512415684555695	0.217056092482682	0.3631931952301721	-0.710706937842045	-12.004311310602601	-0.160863819011125	-4.1630477025722	-0.00045301337801700897	-5.786365782879487	18.1321288808617	-4.7793148277087685	6.4864613102346524	-4.78674250227981	-8.19492508836119	-0.8625033821463691	6.1183896655469	2.3006018798774104	5.069494935541719	2.5916950542717796	1.51813241450346	2.7533595845707595	2.61937521381273	8.05766374194745	7.59982345759539	6.095578820925231	5.83573224610368	7.02030510507345	1.3952959121611002	8.54090297502499	0.9152252021562152	5.2286448534019	-5.97028643943832	2.11638017711651	3.4288378196098703	-3.19764966376953	0.147905031457074	-4.2628893177097895	-1.26872297880767	-7.10710509291815	2.56833184421599	2.3711856546183396	-0.194373541080916	8.62199033805755	6.6744140825311895
1	24018269	24022915	ENSG00000142676.8	RPL11	1.82655596723601	-33.1449715586122	-6.51474426303033	12.005440162207801	37.86112439775321	-8.08478751225991	-3.0020824860608397	-12.950513195850801	3.41788076829949	-9.885435260566519	-14.005740705736802	-13.775064485404403	-8.01088433847802	26.6083831816931	-7.71904163244699	-5.12784174491156	-8.063048873765709	-5.267563823138059	-3.8412976355599295	-13.820611321866	8.53360210168643	0.9207053670859079	12.9520975827122	-20.2678021773867	-18.1991379237258	-23.3707847454054	-27.288310036932	1.68673166342974	30.906574218579397	41.2553124783962	-14.374966635813001	-3.9368057487141503	-6.41821634041532	9.23170313497882	-24.2415582603543	-1.7346196964375502	-4.14439828369895	21.386835867347106	6.257987006462929	-16.738196879024	9.28841899399007	-10.3242297694724	9.49851667125643	-14.483219653705401	228.89827933956505	-16.2344118213529	-6.2873872561393895	-4.324204783810339	14.428430553814303	-4.703996650594308	-11.768210032284601	3.5444036536435597	-9.544112298353607	-0.0913004319134933	-7.70007801455991	-12.853331743968699	-5.79329289931957	24.312292531925202	4.38076968696721	-8.036454286303659	-7.4748115671688495	-2.5229655786527996	-10.314590815180699	-16.305152843018803	10.3901506682884	0.253462913225091	3.7089615536386096	41.732695124698786	-12.9178799437819	0.663515642365978	-26.4447664688017	2.8572354971734	-6.13183684186382	-16.2291151426183	10.4607529379836	-11.077212033448602	-6.66852374364579	-20.077183997978803	-6.765044604935089	-13.188865816018	16.2363353528915	-19.4320891852682	-14.9715814523266	-20.5837261438208	-12.023018843069	-18.4706299828715	-9.863192462023939	-19.047416548712302	-17.9655955456819	7.9959556928570406	48.1455368647133	9.35784876328604	52.8130959540646	36.957191633422106	-12.611912061888402	-18.728057377802998	-16.0488324012151	3.79201092433505	15.807413152859096	-22.83612354082	20.0407781744088	12.6515432092544	-30.4615567228646	-14.6076752730667	6.14388284279648	3.76352936400055	-43.855503234031296	-8.198463003743969	12.4884136088095	0.26389158853451106	3.0012932412735402	-22.9773334964744	7.02968529406152	-5.465857092980831	52.7224679245276	-5.46617626336109	-7.9834163389569905	-7.57955787647681	-4.3047094099624905	10.1600862178714	-0.38406613601282796	18.4959774788167	-2.43347958275576	-11.4918544184358	-12.145518607632699	-4.53106530206634	28.48985786425089	21.0333980953713
1	169074935	169101768	ENSG00000143153.8	ATP1B1	17.7718137395184	15.8828234220924	54.466851422546796	-80.2486225265477	-6.847966367665403	88.74535559567707	-31.2167266279191	-19.578698815870602	-3.86461235851779	3.22760605965413	-52.0317109100747	44.5654768242834	-48.155530651567	-77.60903785676071	-24.563349087095197	28.7754697337648	-11.1644523096842	-67.6352800090188	11.132371753629403	-22.8844071157058	-41.3121913837426	26.302595969773602	7.731864548046079	12.1131937462603	29.538679768600502	-40.085025921139895	72.5013170744384	2.69817662283582	14.130779160773402	14.279323463966598	-44.5146658322281	-43.4855045381031	82.30482606450579	6.77709719428143	41.9278300655203	23.0446292845952	43.6885901852211	-37.686953866898605	9.95468088107701	-53.4631161143392	-4.35437477056338	4.1408384178670685	-38.8347789624506	-7.692425468857309	-59.353687318781006	-23.941049879198108	21.022239141382197	-3.91625168183487	-29.080651375770696	-6.433843356824	71.90960443148579	-47.682236891252	-13.803467499574099	-25.1570891337346	22.9501453814572	83.34538922047159	46.239458008927	-62.38168801341779	34.609233392845205	114.350972981876	23.766578097011298	11.705258378840101	-17.635945690088	55.521731524165	19.0975294372982	-8.519295216432178	-7.25693085471783	-61.516715699436396	-25.191888676947602	-55.2541583924446	-35.6847997532111	-28.607780253391198	-9.911797891395473	13.4492354838938	-44.2657210627921	-13.7237512246344	21.4564375248669	53.71029329511249	-21.0839340713458	10.6934565538172	-89.48619312763559	-10.4859858689823	62.93759009942821	-47.184211490909604	-47.82638761940479	27.231848643196397	73.66639560749121	19.303587617855	-59.0330579705939	-19.212709288199502	-31.8336469381102	-39.113999081669	-59.77763241512179	4.62532768998712	-27.968715527297	98.5609822131502	-51.73233105231971	-36.7328569387856	-54.50960924480471	21.0836435614817	9.62201939419635	15.4713363025785	19.7046776948271	21.7893480040426	9.63485718148659	12.086965166513698	66.2178005682305	59.0421269216929	5.73258132651372	43.22458008365789	65.3771692373251	43.6518964591368	29.0026475371207	11.8752677868032	-70.62299480214091	-12.9856202951885	76.98636284106149	41.5886309511873	-18.1713620671988	-2.5906639685261204	-26.1980725901288	-10.7672810439677	-23.8851109203727	16.7756490414318	15.779440761054197	-4.35783479831707	-12.042896755152599	-16.3511973070291
1	167885967	167906278	ENSG00000143158.6	MPC2	-1.40778044147983	-1.2159486028403401	5.82783738227005	-12.813602527695	-1.76661975568063	3.33427467696814	-2.50495660586809	-4.03455220510907	-6.9703395309353615	3.77209504257984	-7.940110456919191	5.34655386558035	-2.55959450027378	-10.7819736024381	-5.460337535424969	0.252738283043877	-3.8590233928784197	-12.516938848024699	4.7458066167084105	0.10012479354337896	-4.3102317661943	2.12711955527043	-2.5284696266995095	6.25802474300307	-1.1918913652631695	-3.2513912307132	12.216914411959099	0.5585226061017261	0.5284854251577921	-7.03129119810063	-6.71615699533072	-2.7253536002456897	8.062527243430411	-2.9107122286711204	1.8409070307957198	2.8552563052488704	0.8102161823042769	-4.6253132351555895	1.02272886153822	-6.442549975497347	-1.5491942339404499	2.08100683361431	-6.13263087253255	1.20495864383915	-9.65609691459353	-2.29149208684076	0.6066356025993829	2.94751647112731	-2.1748593234836497	-3.87786682419029	5.20915982583503	-7.00363044842559	0.26836862782433896	-3.85359164002631	3.72514338683652	7.01565910770504	8.13667308294344	-6.4881211050284895	0.131272731483451	3.85940093298657	2.15050364031935	4.540059997154169	1.93772302746108	5.426002392611902	8.74062514358453	-3.02221247758687	2.07917822907433	-2.03359164105811	-4.47948037144834	-10.163813229480699	-3.843740584918432	-3.8865713335086696	-5.67955838056905	4.73565524067384	-1.4150257070885301	-2.69726945352211	6.0267390463802695	6.876137225345991	-3.3010166177680897	6.38390268086627	-12.4404348026365	-3.7330678043888597	-0.734964979839905	-5.29847727664376	-4.27395868754412	2.6225203752172	8.02255613084218	6.7431669246201595	-2.9227826631943397	0.0220700925378809	-9.032361628514607	-3.6841308159153394	-9.77890616658544	7.22010198633016	1.34002855769643	11.9765633033285	-5.09150822592097	-6.018174639163259	-6.6686183666811205	4.8171081621878615	6.27199504047122	3.1566914469080003	5.52092289638186	7.976638090632808	3.89372553437926	1.4448862716547701	3.1723369261739505	6.833676611116201	-4.59287417078266	5.31211008985795	12.3901602458608	6.2200539524913205	8.15147283979429	5.28979432536622	-3.9796826797721203	0.421290466281182	11.7904305696351	-1.18729546738148	1.27993815992602	1.92054006374551	-2.2682949504034102	5.32846346020466	1.15798164432489	0.8352468424180141	4.6547715172258695	-0.255003031315133	-1.7502157005759498	-6.7040428926720095
